"","customer_id","age","gender"
"1070","C3517",46,"female"
"1071","C3518",71,"female"
"1072","C3519",55,"male"
"1073","C3520",50,"male"
"1074","C3521",53,"male"
"1075","C3522",74,"male"
"1076","C3523",49,"male"
"1077","C3524",42,"male"
"1078","C3525",55,"male"
"1079","C3526",72,"male"
"1080","C3527",48,"male"
"1081","C3528",45,"male"
"1082","C3529",72,"female"
"1083","C3530",68,"male"
"1084","C3531",57,"male"
"1085","C3532",64,"male"
"1086","C3533",57,"female"
"1087","C3534",68,"male"
"1088","C3535",62,"male"
"1089","C3536",45,"male"
"1090","C3537",42,"male"
"1091","C3538",67,"female"
"1092","C3539",55,"male"
"1093","C3540",77,"male"
"1094","C3541",42,"female"
"1095","C3542",48,"female"
"1096","C3543",69,"male"
"1097","C3544",49,"male"
"1098","C3545",67,"female"
"1099","C3546",55,"female"
"1100","C3547",53,"male"
"1101","C3548",75,"male"
"1102","C3549",51,"male"
"1103","C3550",43,"female"
"1104","C3551",63,"male"
"1105","C3552",56,"male"
"1106","C3553",36,"male"
"1107","C3554",66,"female"
"1108","C3555",61,"female"
"1109","C3556",55,"male"
"1110","C3557",29,"male"
"1111","C3558",52,"female"
"1112","C3559",62,"female"
"1113","C3560",55,"male"
"1114","C3561",34,"male"
"1115","C3562",38,"male"
"1116","C3563",53,"male"
"1117","C3564",65,"female"
"1118","C3565",37,"male"
"1119","C3566",45,"female"
"1120","C3567",44,"female"
"1121","C3568",39,"male"
"1122","C3569",49,"male"
"1123","C3570",63,"male"
"1124","C3571",52,"male"
"1125","C3572",69,"male"
"1126","C3573",54,"male"
"1127","C3574",47,"female"
"1128","C3575",52,"male"
"1129","C3576",61,"female"
"1130","C3577",53,"male"
"1131","C3578",40,"male"
"1132","C3579",51,"female"
"1133","C3580",60,"male"
"1134","C3581",77,"male"
"1135","C3582",60,"male"
"1136","C3583",57,"female"
"1137","C3584",47,"male"
"1138","C3585",46,"male"
"1139","C3586",40,"male"
"1140","C3587",45,"male"
"1141","C3588",57,"female"
"1142","C3589",65,"female"
"1143","C3590",40,"male"
"1144","C3591",55,"male"
"1145","C3592",42,"female"
"1146","C3593",50,"female"
"1147","C3594",47,"male"
"1148","C3595",53,"male"
"1149","C3596",78,"male"
"1150","C3597",74,"male"
"1151","C3598",47,"female"
"1152","C3599",44,"male"
"1153","C3600",37,"female"
"1154","C3601",59,"male"
"1155","C3602",60,"male"
"1156","C3603",72,"male"
"1157","C3604",55,"female"
"1158","C3605",72,"female"
"1159","C3606",62,"female"
"1160","C3607",59,"male"
"1161","C3608",53,"male"
"1162","C3609",53,"female"
"1163","C3610",68,"male"
"1164","C3611",37,"male"
"1165","C3612",74,"male"
"1166","C3613",71,"female"
"1167","C3614",77,"female"
"1168","C3615",63,"female"
"1169","C3616",65,"male"
"1170","C3617",65,"male"
"1171","C3618",65,"female"
"1172","C3619",60,"male"
"1173","C3620",74,"female"
"1174","C3621",70,"female"
"1175","C3622",56,"female"
"1176","C3623",58,"male"
"1177","C3624",60,"male"
"1178","C3625",68,"female"
"1179","C3626",49,"female"
"1180","C3627",45,"female"
"1181","C3628",50,"male"
"1182","C3629",72,"male"
"1183","C3630",72,"male"
"1184","C3631",60,"male"
"1185","C3632",51,"female"
"1186","C3633",65,"female"
"1187","C3634",49,"male"
"1188","C3635",43,"female"
"1189","C3636",54,"male"
"1190","C3637",45,"male"
"1191","C3638",57,"female"
"1192","C3639",60,"female"
"1193","C3640",58,"female"
"1194","C3641",73,"male"
"1195","C3642",69,"male"
"1196","C3643",59,"female"
"1197","C3644",72,"male"
"1198","C3645",58,"female"
"1199","C3646",49,"female"
"1200","C3647",52,"female"
"1201","C3648",52,"female"
"1202","C3649",78,"female"
"1203","C3650",43,"male"
"1204","C3651",70,"male"
"1205","C3652",64,"female"
"1206","C3653",63,"male"
"1207","C3654",67,"male"
"1208","C3655",50,"male"
"1209","C3656",59,"male"
"1210","C3657",62,"female"
"1211","C3658",33,"female"
"1212","C3659",46,"male"
"1213","C3660",77,"male"
"1214","C3661",48,"male"
"1215","C3662",60,"male"
"1216","C3663",75,"male"
"1217","C3664",70,"female"
"1218","C3665",63,"female"
"1219","C3666",71,"male"
"1220","C3667",62,"female"
"1221","C3668",68,"female"
"1222","C3669",77,"female"
"1223","C3670",58,"female"
"1224","C3671",64,"female"
"1225","C3672",48,"male"
"1226","C3673",71,"female"
"1227","C3674",41,"male"
"1228","C3675",57,"male"
"1229","C3676",54,"female"
"1230","C3677",74,"female"
"1231","C3678",56,"male"
"1232","C3679",52,"female"
"1233","C3680",71,"female"
"1234","C3681",69,"female"
"1235","C3682",73,"female"
"1236","C3683",58,"female"
"1237","C3684",69,"female"
"1238","C3685",61,"female"
"1239","C3686",68,"female"
"1240","C3687",43,"male"
"1241","C3688",57,"female"
"1242","C3689",53,"male"
"1243","C3690",47,"male"
"1244","C3691",53,"male"
"1245","C3692",36,"female"
"1246","C3693",47,"male"
"1247","C3694",41,"male"
"1248","C3695",44,"female"
"1249","C3696",67,"male"
"1250","C3697",75,"female"
"1251","C3698",54,"male"
"1252","C3699",59,"male"
"1253","C3700",45,"female"
"1254","C3701",48,"male"
"1255","C3702",43,"male"
"1256","C3703",66,"male"
"1257","C3704",58,"female"
"1258","C3705",53,"male"
"1259","C3706",66,"male"
"1260","C3707",68,"female"
"1261","C3708",63,"female"
"1262","C3709",70,"female"
"1263","C3710",72,"male"
"1264","C3711",53,"female"
"1265","C3712",65,"male"
"1266","C3713",60,"female"
"1267","C3714",59,"male"
"1268","C3715",63,"female"
"1269","C3716",74,"female"
"1270","C3717",53,"female"
"1271","C3718",68,"female"
"1272","C3719",60,"male"
"1273","C3720",61,"female"
"1274","C3721",63,"male"
"1275","C3722",33,"male"
"1276","C3723",38,"female"
"1277","C3724",61,"female"
"1278","C3725",69,"female"
"1279","C3726",53,"female"
"1280","C3727",50,"female"
"1281","C3728",48,"male"
"1282","C3729",66,"male"
"1283","C3730",52,"female"
"1284","C3731",64,"male"
"1285","C3732",65,"female"
"1286","C3733",47,"male"
"1287","C3734",52,"male"
"1288","C3735",46,"male"
"1289","C3736",51,"female"
"1290","C3737",62,"male"
"1291","C3738",56,"male"
"1292","C3739",43,"male"
"1293","C3740",73,"male"
"1294","C3741",60,"male"
"1295","C3742",62,"male"
"1296","C3743",65,"male"
"1297","C3744",66,"female"
"1298","C3745",56,"male"
"1299","C3746",68,"male"
"1300","C3747",65,"male"
"1301","C3748",44,"female"
"1302","C3749",53,"male"
"1303","C3750",38,"male"
"1304","C3751",63,"female"
"1305","C3752",45,"female"
"1306","C3753",59,"female"
"1307","C3754",42,"male"
"1308","C3755",55,"female"
"1309","C3756",61,"female"
"1310","C3757",32,"male"
"1311","C3758",73,"female"
"1312","C3759",62,"male"
"1313","C3760",64,"female"
"1314","C3761",53,"male"
"1315","C3762",50,"male"
"1316","C3763",36,"male"
"1317","C3764",60,"male"
"1318","C3765",58,"female"
"1319","C3766",78,"male"
"1320","C3767",64,"female"
"1321","C3768",38,"male"
"1322","C3769",60,"female"
"1323","C3770",61,"female"
"1324","C3771",64,"male"
"1325","C3772",64,"male"
"1326","C3773",60,"female"
"1327","C3774",50,"female"
"1328","C3775",51,"female"
"1329","C3776",51,"male"
"1330","C3777",56,"female"
"1331","C3778",54,"male"
"1332","C3779",65,"male"
"1333","C3780",50,"female"
"1334","C3781",60,"male"
"1335","C3782",50,"female"
"1336","C3783",45,"male"
"1337","C3784",72,"female"
"1338","C3785",50,"male"
"1339","C3786",69,"female"
"1340","C3787",54,"female"
"1341","C3788",58,"female"
"1342","C3789",53,"male"
"1343","C3790",54,"male"
"1344","C3791",67,"female"
"1345","C3792",53,"male"
"1346","C3793",48,"female"
"1347","C3794",57,"female"
"1348","C3795",52,"male"
"1349","C3796",64,"female"
"1350","C3797",41,"female"
"1351","C3798",56,"female"
"1352","C3799",77,"female"
"1353","C3800",55,"male"
"1354","C3801",48,"female"
"1355","C3802",52,"female"
"1356","C3803",71,"male"
"1357","C3804",57,"female"
"1358","C3805",43,"male"
"1359","C3806",65,"male"
"1360","C3807",66,"female"
"1361","C3808",55,"female"
"1362","C3809",66,"male"
"1363","C3810",66,"female"
"1364","C3811",72,"female"
"1365","C3812",44,"female"
"1366","C3813",61,"female"
"1367","C3814",55,"male"
"1368","C3815",65,"female"
"1369","C3816",55,"male"
"1370","C3817",75,"male"
"1371","C3818",68,"female"
"1372","C3819",62,"male"
"1373","C3820",37,"male"
"1374","C3821",60,"male"
"1375","C3822",61,"female"
"1376","C3823",41,"female"
"1377","C3824",47,"female"
"1378","C3825",52,"male"
"1379","C3826",64,"male"
"1380","C3827",42,"male"
"1381","C3828",59,"male"
"1382","C3829",50,"male"
"1383","C3830",51,"female"
"1384","C3831",57,"male"
"1385","C3832",61,"female"
"1386","C3833",76,"female"
"1387","C3834",38,"male"
"1388","C3835",60,"female"
"1389","C3836",56,"female"
"1390","C3837",48,"male"
"1391","C3838",55,"male"
"1392","C3839",25,"male"
"1393","C3840",59,"male"
"1394","C3841",49,"female"
"1395","C3842",60,"male"
"1396","C3843",56,"female"
"1397","C3844",42,"male"
"1398","C3845",54,"male"
"1399","C3846",65,"female"
"1400","C3847",69,"male"
"1401","C3848",60,"male"
"1402","C3849",63,"male"
"1403","C3850",56,"male"
"1404","C3851",61,"male"
"1405","C3852",47,"female"
"1406","C3853",74,"male"
"1407","C3854",53,"female"
"1408","C3855",24,"female"
"1409","C3856",59,"female"
"1410","C3857",73,"male"
"1411","C3858",61,"female"
"1412","C3859",63,"male"
"1413","C3860",55,"male"
"1414","C3861",45,"male"
"1415","C3862",51,"male"
"1416","C3863",78,"female"
"1417","C3864",60,"female"
"1418","C3865",46,"female"
"1419","C3866",78,"female"
"1420","C3867",62,"female"
"1421","C3868",32,"male"
"1422","C3869",54,"female"
"1423","C3870",42,"male"
"1424","C3871",61,"female"
"1425","C3872",45,"female"
"1426","C3873",55,"male"
"1427","C3874",64,"female"
"1428","C3875",50,"male"
"1429","C3876",65,"female"
"1430","C3877",74,"female"
"1431","C3878",61,"male"
"1432","C3879",61,"male"
"1433","C3880",49,"male"
"1434","C3881",73,"male"
"1435","C3882",51,"female"
"1436","C3883",43,"male"
"1437","C3884",50,"male"
"1438","C3885",68,"male"
"1439","C3886",57,"female"
"1440","C3887",58,"female"
"1441","C3888",78,"male"
"1442","C3889",63,"male"
"1443","C3890",62,"female"
"1444","C3891",66,"female"
"1445","C3892",63,"male"
"1446","C3893",52,"female"
"1447","C3894",45,"female"
"1448","C3895",60,"male"
"1449","C3896",74,"female"
"1450","C3897",43,"female"
"1451","C3898",36,"female"
"1452","C3899",56,"male"
"1453","C3900",67,"male"
"1454","C3901",57,"female"
"1455","C3902",34,"female"
"1456","C3903",57,"female"
"1457","C3904",59,"female"
"1458","C3905",47,"female"
"1459","C3906",60,"male"
"1460","C3907",50,"female"
"1461","C3908",48,"female"
"1462","C3909",61,"female"
"1463","C3910",35,"female"
"1464","C3911",65,"female"
"1465","C3912",65,"female"
"1466","C3913",62,"male"
"1467","C3914",60,"female"
"1468","C3915",70,"male"
"1469","C3916",41,"male"
"1470","C3917",74,"female"
"1471","C3918",53,"female"
"1472","C3919",56,"female"
"1473","C3920",54,"female"
"1474","C3921",47,"female"
"1475","C3922",63,"male"
"1476","C3923",74,"male"
"1477","C3924",41,"male"
"1478","C3925",68,"female"
"1479","C3926",67,"male"
"1480","C3927",52,"male"
"1481","C3928",51,"female"
"1482","C3929",50,"male"
"1483","C3930",69,"female"
"1484","C3931",77,"female"
"1485","C3932",41,"female"
"1486","C3933",49,"male"
"1487","C3934",40,"female"
"1488","C3935",61,"male"
"1489","C3936",47,"male"
"1490","C3937",61,"female"
"1491","C3938",47,"male"
"1492","C3939",50,"female"
"1493","C3940",48,"male"
"1494","C3941",43,"male"
"1495","C3942",68,"female"
"1496","C3943",47,"male"
"1497","C3944",53,"male"
"1498","C3945",55,"male"
"1499","C3946",71,"female"
"1500","C3947",44,"female"
"1501","C3948",68,"male"
"1502","C3949",51,"female"
"1503","C3950",69,"male"
"1504","C3951",45,"male"
"1505","C3952",60,"female"
"1506","C3953",63,"female"
"1507","C3954",63,"female"
"1508","C3955",65,"male"
"1509","C3956",64,"female"
"1510","C3957",57,"female"
"1511","C3958",42,"male"
"1512","C3959",59,"male"
"1513","C3960",48,"female"
"1514","C3961",40,"female"
"1515","C3962",46,"female"
"1516","C3963",65,"female"
"1517","C3964",50,"female"
"1518","C3965",64,"male"
"1519","C3966",78,"female"
"1520","C3967",58,"female"
"1521","C3968",69,"female"
"1522","C3969",55,"male"
"1523","C3970",66,"male"
"1524","C3971",55,"male"
"1525","C3972",44,"male"
"1526","C3973",58,"male"
"1527","C3974",37,"female"
"1528","C3975",66,"female"
"1529","C3976",66,"female"
"1530","C3977",71,"male"
"1531","C3978",70,"female"
"1532","C3979",46,"male"
"1533","C3980",43,"female"
"1534","C3981",52,"female"
"1535","C3982",42,"female"
"1536","C3983",73,"male"
"1537","C3984",65,"male"
"1538","C3985",63,"male"
"1539","C3986",65,"male"
"1540","C3987",62,"male"
"1541","C3988",59,"male"
"1542","C3989",69,"male"
"1543","C3990",62,"female"
"1544","C3991",69,"female"
"1545","C3992",70,"female"
"1546","C3993",70,"female"
"1547","C3994",56,"female"
"1548","C3995",53,"female"
"1549","C3996",68,"male"
"1550","C3997",38,"female"
"1551","C3998",50,"female"
"1552","C3999",51,"male"
"1553","C4000",68,"male"
"1554","C4001",59,"male"
"1555","C4002",59,"female"
"1556","C4003",45,"male"
"1557","C4004",53,"male"
"1558","C4005",61,"female"
"1559","C4006",44,"male"
"1560","C4007",40,"female"
"1561","C4008",73,"male"
"1562","C4009",43,"male"
"1563","C4010",55,"male"
"1564","C4011",70,"female"
"1565","C4012",66,"male"
"1566","C4013",65,"male"
"1567","C4014",66,"male"
"1568","C4015",58,"male"
"1569","C4016",44,"female"
"1570","C4017",44,"female"
"1571","C4018",50,"female"
"1572","C4019",60,"male"
"1573","C4020",59,"male"
"1574","C4021",54,"male"
"1575","C4022",57,"female"
"1576","C4023",61,"male"
"1577","C4024",28,"female"
"1578","C4025",64,"female"
"1579","C4026",47,"male"
"1580","C4027",46,"male"
"1581","C4028",68,"female"
"1582","C4029",57,"male"
"1583","C4030",51,"male"
"1584","C4031",71,"female"
"1585","C4032",64,"female"
"1586","C4033",51,"male"
"1587","C4034",66,"female"
"1588","C4035",66,"female"
"1589","C4036",51,"male"
"1590","C4037",64,"female"
"1591","C4038",61,"male"
"1592","C4039",54,"male"
"1593","C4040",63,"male"
"1594","C4041",56,"female"
"1595","C4042",52,"male"
"1596","C4043",72,"female"
"1597","C4044",44,"male"
"1598","C4045",54,"male"
"1599","C4046",62,"female"
"1600","C4047",52,"male"
"1601","C4048",61,"male"
"1602","C4049",50,"female"
"1603","C4050",78,"male"
"1604","C4051",52,"male"
"1605","C4052",67,"male"
"1606","C4053",66,"male"
"1607","C4054",59,"male"
"1608","C4055",60,"female"
"1609","C4056",66,"female"
"1610","C4057",62,"male"
"1611","C4058",59,"male"
"1612","C4059",50,"female"
"1613","C4060",59,"female"
"1614","C4061",51,"female"
"1615","C4062",68,"male"
"1616","C4063",38,"male"
"1617","C4064",69,"female"
"1618","C4065",71,"male"
"1619","C4066",39,"female"
"1620","C4067",62,"female"
"1621","C4068",56,"female"
"1622","C4069",54,"male"
"1623","C4070",30,"male"
"1624","C4071",40,"male"
"1625","C4072",64,"male"
"1626","C4073",76,"female"
"1627","C4074",69,"female"
"1628","C4075",58,"male"
"1629","C4076",51,"female"
"1630","C4077",57,"female"
"1631","C4078",54,"male"
"1632","C4079",46,"male"
"1633","C4080",61,"male"
"1634","C4081",43,"male"
"1635","C4082",47,"female"
"1636","C4083",53,"male"
"1637","C4084",66,"male"
"1638","C4085",52,"male"
"1639","C4086",53,"male"
"1640","C4087",39,"male"
"1641","C4088",71,"female"
"1642","C4089",48,"male"
"1643","C4090",33,"male"
"1644","C4091",56,"male"
"1645","C4092",64,"male"
"1646","C4093",74,"female"
"1647","C4094",65,"female"
"1648","C4095",60,"male"
"1649","C4096",47,"male"
"1650","C4097",49,"male"
"1651","C4098",51,"male"
"1652","C4099",62,"male"
"1653","C4100",49,"female"
"1654","C4101",76,"male"
"1655","C4102",62,"male"
"1656","C4103",52,"female"
"1657","C4104",60,"male"
"1658","C4105",68,"female"
"1659","C4106",73,"male"
"1660","C4107",35,"male"
"1661","C4108",62,"male"
"1662","C4109",54,"male"
"1663","C4110",45,"male"
"1664","C4111",42,"male"
"1665","C4112",68,"male"
"1666","C4113",60,"male"
"1667","C4114",55,"male"
"1668","C4115",68,"male"
"1669","C4116",59,"male"
"1670","C4117",47,"male"
"1671","C4118",57,"female"
"1672","C4119",65,"female"
"1673","C4120",73,"female"
"1674","C4121",51,"female"
"1675","C4122",66,"male"
"1676","C4123",34,"male"
"1677","C4124",54,"female"
"1678","C4125",67,"female"
"1679","C4126",30,"female"
"1680","C4127",77,"male"
"1681","C4128",61,"male"
"1682","C4129",49,"male"
"1683","C4130",52,"male"
"1684","C4131",74,"male"
"1685","C4132",73,"male"
"1686","C4133",47,"male"
"1687","C4134",44,"male"
"1688","C4135",46,"female"
"1689","C4136",46,"female"
"1690","C4137",74,"male"
"1691","C4138",36,"female"
"1692","C4139",59,"female"
"1693","C4140",61,"male"
"1694","C4141",48,"female"
"1695","C4142",42,"female"
"1696","C4143",54,"male"
"1697","C4144",60,"male"
"1698","C4145",48,"female"
"1699","C4146",58,"male"
"1700","C4147",41,"male"
"1701","C4148",66,"male"
"1702","C4149",57,"female"
"1703","C4150",59,"female"
"1704","C4151",49,"male"
"1705","C4152",60,"female"
"1706","C4153",54,"female"
"1707","C4154",47,"male"
"1708","C4155",66,"female"
"1709","C4156",64,"male"
"1710","C4157",55,"male"
"1711","C4158",56,"male"
"1712","C4159",29,"female"
"1713","C4160",60,"female"
"1714","C4161",54,"male"
"1715","C4162",46,"female"
"1716","C4163",38,"female"
"1717","C4164",40,"male"
"1718","C4165",59,"female"
"1719","C4166",65,"male"
"1720","C4167",77,"male"
"1721","C4168",54,"female"
"1722","C4169",46,"female"
"1723","C4170",46,"male"
"1724","C4171",71,"male"
"1725","C4172",62,"female"
"1726","C4173",43,"male"
"1727","C4174",55,"female"
"1728","C4175",65,"female"
"1729","C4176",59,"female"
"1730","C4177",48,"female"
"1731","C4178",66,"female"
"1732","C4179",56,"male"
"1733","C4180",55,"male"
"1734","C4181",58,"female"
"1735","C4182",50,"male"
"1736","C4183",61,"male"
"1737","C4184",66,"male"
"1738","C4185",57,"female"
"1739","C4186",41,"female"
"1740","C4187",61,"female"
"1741","C4188",43,"female"
"1742","C4189",68,"male"
"1743","C4190",77,"male"
"1744","C4191",54,"male"
"1745","C4192",53,"female"
"1746","C4193",61,"female"
"1747","C4194",59,"female"
"1748","C4195",74,"male"
"1749","C4196",31,"male"
"1750","C4197",63,"female"
"1751","C4198",65,"female"
"1752","C4199",51,"female"
"1753","C4200",64,"male"
"1754","C4201",53,"male"
"1755","C4202",45,"female"
"1756","C4203",56,"male"
"1757","C4204",52,"female"
"1758","C4205",49,"female"
"1759","C4206",67,"female"
"1760","C4207",61,"female"
"1761","C4208",54,"female"
"1762","C4209",63,"male"
"1763","C4210",42,"female"
"1764","C4211",45,"female"
"1765","C4212",50,"female"
"1766","C4213",50,"male"
"1767","C4214",34,"female"
"1768","C4215",66,"female"
"1769","C4216",71,"female"
"1770","C4217",72,"male"
"1771","C4218",50,"male"
"1772","C4219",71,"male"
"1773","C4220",53,"male"
"1774","C4221",66,"female"
